pk_fact,surr_key_date_weather,surr_key_Weather_info,surr_key_country_weather,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration,Sunshine_Hours,Wind_Ratio
5342,5342,5342,5342,13.3,8.3,11.1,2.5,31.7,62.6,7854.74,2.181872222222222,0.5063897763578274
5343,5343,5343,5343,12.3,8.8,10.5,6.4,30.2,70.2,43951.55,12.208763888888889,0.4301994301994302
5344,5344,5344,5344,12.4,8.0,10.1,0.5,20.6,46.8,43615.7,12.115472222222222,0.4401709401709402
5345,5345,5345,5345,12.9,5.1,9.1,0.4,16.4,36.0,48471.19,13.464219444444446,0.4555555555555555
5346,5346,5346,5346,11.6,5.0,8.7,0.2,18.6,38.5,30312.31,8.420086111111111,0.48311688311688317
5347,5347,5347,5347,12.7,7.4,9.2,12.4,20.9,47.2,26050.79,7.236330555555556,0.44279661016949146
5348,5348,5348,5348,11.8,4.9,8.8,0.6,16.6,36.4,47751.68,13.264355555555555,0.4560439560439561
5349,5349,5349,5349,12.7,4.9,8.8,1.1,19.2,41.4,46801.68,13.000466666666666,0.463768115942029
5350,5350,5350,5350,12.5,3.8,8.4,0.0,9.2,24.5,44932.38,12.481216666666667,0.3755102040816326
5351,5351,5351,5351,14.1,5.2,10.0,0.0,22.9,50.8,28472.43,7.909008333333333,0.4507874015748031
5352,5352,5352,5352,14.0,7.9,11.0,0.0,20.7,46.1,45278.19,12.577275,0.44902386117136656
5353,5353,5353,5353,15.6,4.2,10.3,0.0,20.4,44.3,44753.76,12.431600000000001,0.4604966139954853
5354,5354,5354,5354,15.6,11.2,13.0,2.5,23.3,55.1,37933.94,10.537205555555555,0.42286751361161523
5355,5355,5355,5355,14.5,11.4,12.7,11.7,26.7,65.5,30077.68,8.354911111111111,0.4076335877862595
5356,5356,5356,5356,14.2,10.2,12.1,1.0,29.0,59.8,40067.29,11.129802777777778,0.48494983277591974
5357,5357,5357,5357,15.5,10.1,12.4,1.6,18.0,39.2,38197.74,10.610483333333333,0.4591836734693877
5358,5358,5358,5358,14.8,10.7,12.9,0.1,16.3,36.4,42682.88,11.856355555555554,0.4478021978021978
5359,5359,5359,5359,17.3,7.7,12.4,0.0,7.8,19.8,41701.64,11.583788888888888,0.3939393939393939
5360,5360,5360,5360,16.9,10.2,13.6,0.0,15.3,32.8,44167.04,12.268622222222222,0.4664634146341464
5361,5361,5361,5361,18.2,10.1,14.4,0.0,13.3,31.0,43431.27,12.064241666666666,0.42903225806451617
5362,5362,5362,5362,17.7,10.9,13.9,4.3,12.7,28.1,17903.71,4.973252777777778,0.4519572953736654
5363,5363,5363,5363,14.0,8.9,11.6,0.4,14.1,32.0,27897.71,7.7493638888888885,0.440625
5364,5364,5364,5364,13.6,5.9,9.8,0.0,15.0,32.8,35377.93,9.827202777777778,0.4573170731707317
5365,5365,5365,5365,14.7,3.7,10.1,0.0,9.4,26.3,39320.14,10.92226111111111,0.3574144486692015
5366,5366,5366,5366,14.9,8.3,11.6,0.0,7.0,20.9,37595.72,10.443255555555556,0.3349282296650718
5367,5367,5367,5367,17.3,7.9,12.7,0.0,9.7,25.9,36194.53,10.054036111111111,0.3745173745173745
5368,5368,5368,5368,17.6,9.9,13.7,0.0,6.9,15.5,20453.07,5.681408333333334,0.44516129032258067
5369,5369,5369,5369,17.3,9.6,13.3,0.2,7.1,16.2,20895.6,5.804333333333333,0.4382716049382716
5370,5370,5370,5370,16.9,10.9,13.8,0.0,9.1,20.9,21749.24,6.041455555555556,0.4354066985645933
5371,5371,5371,5371,15.5,8.4,11.7,0.0,16.7,35.6,14960.39,4.155663888888888,0.4691011235955056
5372,5372,5372,5372,13.7,10.5,12.3,0.0,18.7,36.7,0.0,0.0,0.5095367847411444
5373,5373,5373,5373,16.2,11.9,13.6,0.1,10.6,23.4,9253.23,2.5703416666666667,0.452991452991453
5374,5374,5374,5374,16.4,10.4,13.1,0.0,10.4,25.9,22795.87,6.332186111111111,0.4015444015444016
5375,5375,5375,5375,17.9,12.9,14.9,0.0,14.3,31.3,787.53,0.21875833333333333,0.45686900958466453
5376,5376,5376,5376,17.2,12.8,14.5,0.0,11.9,25.6,8768.83,2.435786111111111,0.46484375
5377,5377,5377,5377,13.1,8.6,12.1,0.0,10.8,22.3,10831.61,3.0087805555555556,0.484304932735426
5378,5378,5378,5378,14.9,5.2,10.0,0.0,8.3,20.9,40094.38,11.137327777777777,0.3971291866028709
5379,5379,5379,5379,15.1,6.6,10.7,0.0,15.0,34.6,21733.94,6.0372055555555555,0.43352601156069365
5380,5380,5380,5380,12.4,9.8,11.1,2.3,15.9,30.6,12608.03,3.5022305555555557,0.5196078431372549
5381,5381,5381,5381,12.5,7.6,9.7,0.2,18.6,39.2,31185.2,8.662555555555556,0.4744897959183674
5382,5382,5382,5382,15.3,8.0,12.4,1.2,21.5,49.7,0.0,0.0,0.43259557344064387
5383,5383,5383,5383,13.6,8.6,11.6,0.3,30.0,64.8,33391.56,9.275433333333332,0.46296296296296297
5384,5384,5384,5384,13.8,6.6,10.4,0.0,22.3,48.2,37008.31,10.28008611111111,0.462655601659751
5385,5385,5385,5385,14.6,11.2,12.6,0.9,15.7,37.4,9595.62,2.6654500000000003,0.4197860962566845
5386,5386,5386,5386,15.4,10.7,12.5,0.2,10.5,22.0,13327.29,3.7020250000000003,0.4772727272727273
5387,5387,5387,5387,15.9,9.5,12.9,0.1,23.4,50.8,27808.79,7.724663888888889,0.46062992125984253
5388,5388,5388,5388,13.7,6.2,11.0,1.2,20.4,47.9,18473.74,5.131594444444445,0.42588726513569936
5389,5389,5389,5389,12.0,3.2,8.3,0.0,26.8,60.5,33544.37,9.317880555555556,0.44297520661157025
5390,5390,5390,5390,13.2,9.5,11.4,32.7,33.4,73.1,0.0,0.0,0.45690834473324216
5391,5391,5391,5391,9.4,5.0,7.5,28.0,16.3,42.1,16522.29,4.589525,0.38717339667458434
5392,5392,5392,5392,10.2,3.9,7.3,1.5,24.5,53.3,17471.58,4.853216666666667,0.45966228893058164
5393,5393,5393,5393,10.0,4.5,7.8,19.3,34.8,76.0,13754.07,3.820575,0.45789473684210524
5394,5394,5394,5394,10.2,2.3,5.8,0.0,17.7,40.7,32150.18,8.930605555555555,0.4348894348894348
5395,5395,5395,5395,11.7,4.5,7.8,2.8,16.8,37.1,31725.56,8.812655555555557,0.4528301886792453
5396,5396,5396,5396,11.1,6.3,8.0,4.8,9.4,21.6,9240.89,2.5669138888888887,0.4351851851851852
5397,5397,5397,5397,10.3,4.5,7.0,2.8,16.1,34.9,33591.11,9.330863888888889,0.4613180515759313
5398,5398,5398,5398,10.3,2.5,6.3,0.2,10.5,28.8,33811.45,9.392069444444443,0.3645833333333333
5399,5399,5399,5399,10.5,2.6,6.1,0.0,8.9,20.9,29512.22,8.197838888888889,0.42583732057416274
5400,5400,5400,5400,9.0,3.5,6.6,0.1,22.9,47.9,9078.7,2.5218611111111113,0.4780793319415449
5401,5401,5401,5401,9.9,4.9,7.0,0.0,23.2,49.0,33709.48,9.363744444444446,0.473469387755102
5402,5402,5402,5402,9.6,5.6,7.3,0.0,20.7,47.2,31228.2,8.6745,0.43855932203389825
5403,5403,5403,5403,10.8,7.7,9.1,3.8,20.9,43.2,2509.62,0.6971166666666666,0.4837962962962962
5404,5404,5404,5404,13.6,8.9,11.1,5.0,26.1,53.6,19946.56,5.540711111111111,0.4869402985074627
5405,5405,5405,5405,13.8,11.6,12.6,22.1,32.1,76.0,27151.49,7.542080555555556,0.4223684210526316
5406,5406,5406,5406,11.9,8.6,10.7,16.2,34.0,83.9,26853.53,7.459313888888889,0.4052443384982121
5407,5407,5407,5407,10.9,7.8,9.1,2.6,25.6,55.4,15720.47,4.366797222222222,0.4620938628158845
5408,5408,5408,5408,10.8,4.6,7.0,9.7,37.5,91.1,30748.45,8.541236111111111,0.41163556531284307
5409,5409,5409,5409,9.3,5.0,7.6,0.2,25.9,53.3,0.0,0.0,0.48592870544090055
5410,5410,5410,5410,11.7,9.1,10.4,1.4,25.2,54.7,0.0,0.0,0.46069469835466176
5411,5411,5411,5411,9.9,6.4,7.6,1.3,22.8,50.8,21847.65,6.068791666666667,0.4488188976377953
5412,5412,5412,5412,10.3,6.4,8.2,1.2,30.3,65.9,21660.71,6.016863888888889,0.4597875569044006
5413,5413,5413,5413,11.8,8.5,10.2,5.4,36.6,79.6,9925.8,2.7571666666666665,0.4597989949748744
5414,5414,5414,5414,13.1,11.8,12.3,3.3,29.6,64.8,0.0,0.0,0.45679012345679015
5415,5415,5415,5415,13.0,3.2,9.6,19.4,35.0,89.3,0.0,0.0,0.3919372900335946
5416,5416,5416,5416,7.7,1.2,4.2,0.0,12.1,25.9,22607.73,6.2799249999999995,0.4671814671814672
5417,5417,5417,5417,12.8,4.9,9.6,1.1,21.0,46.8,0.0,0.0,0.44871794871794873
5418,5418,5418,5418,15.2,12.3,13.5,1.2,30.1,66.2,5279.92,1.4666444444444444,0.45468277945619334
5419,5419,5419,5419,12.9,7.7,9.7,15.1,36.3,90.7,27458.78,7.627438888888888,0.4002205071664829
5420,5420,5420,5420,10.7,4.9,7.7,4.0,29.5,73.1,24235.44,6.732066666666666,0.40355677154582764
5421,5421,5421,5421,6.2,4.2,5.0,9.5,16.9,40.0,19238.03,5.343897222222222,0.4225
5422,5422,5422,5422,7.4,2.6,4.7,0.6,18.8,38.9,26147.49,7.263191666666667,0.48329048843187666
5423,5423,5423,5423,5.6,0.1,3.3,0.0,17.5,38.9,26108.43,7.252341666666667,0.4498714652956298
5424,5424,5424,5424,8.4,0.2,4.9,7.7,31.1,68.8,0.0,0.0,0.45203488372093026
5425,5425,5425,5425,8.8,5.0,7.4,9.3,29.5,66.6,1289.19,0.35810833333333336,0.442942942942943
5426,5426,5426,5426,6.5,4.3,5.4,3.5,17.0,37.1,9739.86,2.705516666666667,0.4582210242587601
5427,5427,5427,5427,7.8,3.4,5.4,0.0,13.5,30.2,21762.09,6.045025,0.4470198675496689
5428,5428,5428,5428,5.8,3.4,4.5,0.0,14.4,32.8,1682.71,0.46741944444444444,0.4390243902439025
5429,5429,5429,5429,8.3,4.8,7.5,3.2,23.2,52.2,0.0,0.0,0.4444444444444444
5430,5430,5430,5430,8.8,6.2,7.9,6.2,29.7,63.7,451.59,0.12544166666666667,0.46624803767660905
5431,5431,5431,5431,9.5,5.2,7.3,1.9,33.9,78.1,1518.72,0.42186666666666667,0.43405889884763127
5432,5432,5432,5432,9.0,2.4,7.2,8.4,30.6,75.6,0.0,0.0,0.4047619047619048
5433,5433,5433,5433,6.4,1.2,3.4,0.0,9.7,19.8,13373.2,3.714777777777778,0.48989898989898983
5434,5434,5434,5434,6.0,2.0,3.8,0.3,10.9,25.2,7021.27,1.9503527777777778,0.43253968253968256
5435,5435,5435,5435,8.4,5.2,7.2,2.7,18.8,40.3,2279.1,0.6330833333333333,0.46650124069478915
5436,5436,5436,5436,8.8,5.6,6.7,0.0,16.1,36.4,18387.26,5.107572222222222,0.44230769230769235
5437,5437,5437,5437,8.2,5.9,6.7,0.0,18.6,42.1,16492.12,4.581144444444444,0.4418052256532067
5438,5438,5438,5438,7.8,3.9,6.2,0.0,11.7,25.9,17129.32,4.7581444444444445,0.4517374517374517
5439,5439,5439,5439,6.3,2.1,4.7,4.1,22.5,51.5,0.0,0.0,0.4368932038834951
5440,5440,5440,5440,9.3,5.4,7.1,3.3,21.2,49.3,8146.69,2.2629694444444444,0.4300202839756592
5441,5441,5441,5441,5.8,2.0,3.7,0.0,16.8,36.7,21935.45,6.093180555555556,0.45776566757493187
5442,5442,5442,5442,5.9,2.6,3.9,0.0,15.9,33.5,9822.56,2.7284888888888887,0.4746268656716418
5443,5443,5443,5443,6.5,3.3,5.1,0.0,10.0,24.1,126.72,0.0352,0.41493775933609955
5444,5444,5444,5444,5.3,0.3,3.1,0.0,7.0,20.5,1904.35,0.528986111111111,0.34146341463414637
5445,5445,5445,5445,6.6,3.6,5.0,1.5,9.8,22.3,1372.59,0.381275,0.43946188340807174
5446,5446,5446,5446,8.3,4.4,6.5,0.0,15.1,32.0,1358.22,0.37728333333333336,0.471875
5447,5447,5447,5447,8.7,6.9,7.6,0.0,15.8,34.2,4533.71,1.259363888888889,0.4619883040935672
5448,5448,5448,5448,7.7,1.6,5.8,1.2,15.8,36.7,21364.56,5.9346000000000005,0.4305177111716621
5449,5449,5449,5449,6.8,1.6,5.1,0.5,17.0,37.4,0.0,0.0,0.4545454545454546
5450,5450,5450,5450,5.0,-1.1,1.7,0.3,16.6,37.4,21033.06,5.8425166666666675,0.4438502673796792
5451,5451,5451,5451,4.4,-0.7,1.4,0.0,10.9,20.2,20847.12,5.790866666666666,0.5396039603960396
5452,5452,5452,5452,2.4,1.0,1.7,0.0,6.9,17.6,9147.89,2.5410805555555553,0.39204545454545453
5453,5453,5453,5453,2.5,-2.1,0.9,0.1,18.3,40.3,20515.9,5.698861111111111,0.4540942928039703
5454,5454,5454,5454,7.0,-2.9,2.2,4.9,24.0,52.6,1482.21,0.411725,0.45627376425855515
5455,5455,5455,5455,7.0,0.5,2.4,9.9,30.4,70.2,13600.1,3.7778055555555556,0.433048433048433
5456,5456,5456,5456,1.8,-3.9,-0.2,1.6,23.3,50.8,18975.99,5.271108333333334,0.45866141732283466
5457,5457,5457,5457,7.6,-4.0,2.6,13.9,35.5,80.6,0.0,0.0,0.4404466501240695
5458,5458,5458,5458,2.1,0.3,1.2,8.5,39.7,105.5,9517.97,2.6438805555555556,0.376303317535545
5459,5459,5459,5459,0.4,-0.7,-0.1,12.2,32.1,83.5,16630.6,4.6196111111111104,0.3844311377245509
5460,5460,5460,5460,0.2,-7.7,-2.8,0.3,18.4,41.8,19639.07,5.455297222222222,0.44019138755980863
5461,5461,5461,5461,1.7,-7.7,-2.9,2.0,23.7,50.4,11721.53,3.255980555555556,0.47023809523809523
5462,5462,5462,5462,5.0,1.4,3.3,6.4,29.8,65.2,0.0,0.0,0.45705521472392635
5463,5463,5463,5463,2.2,-0.1,1.0,1.1,22.0,50.0,17644.89,4.9013583333333335,0.44
5464,5464,5464,5464,3.4,-0.1,1.5,6.7,23.6,51.8,15151.35,4.208708333333333,0.45559845559845563
5465,5465,5465,5465,8.1,4.4,7.1,3.9,25.1,56.5,71.62,0.019894444444444447,0.4442477876106195
5466,5466,5466,5466,9.1,3.9,7.2,8.5,28.3,60.1,0.0,0.0,0.47088186356073214
5467,5467,5467,5467,3.3,1.4,2.1,5.4,32.8,87.1,17953.12,4.986977777777778,0.37657864523536166
5468,5468,5468,5468,4.4,2.6,3.3,2.0,36.8,87.5,19208.03,5.335563888888888,0.42057142857142854
5469,5469,5469,5469,9.2,4.0,6.7,10.5,29.7,68.8,0.0,0.0,0.4316860465116279
5470,5470,5470,5470,9.0,6.2,7.1,28.8,27.7,66.2,236.01,0.06555833333333333,0.418429003021148
5471,5471,5471,5471,6.6,3.9,5.4,15.3,20.9,47.5,0.0,0.0,0.43999999999999995
5472,5472,5472,5472,3.7,1.4,2.4,3.0,30.3,69.8,4777.1,1.3269722222222222,0.4340974212034384
5473,5473,5473,5473,2.8,-1.3,1.4,0.0,19.7,47.5,13924.15,3.8678194444444443,0.4147368421052631
5474,5474,5474,5474,2.3,-3.1,-0.5,0.9,8.6,21.2,839.96,0.23332222222222224,0.4056603773584906
5475,5475,5475,5475,0.6,-2.3,-1.0,0.0,13.0,29.9,14167.26,3.93535,0.4347826086956522
5476,5476,5476,5476,1.2,-3.7,-2.2,0.0,9.9,23.8,19422.61,5.395169444444445,0.41596638655462187
5477,5477,5477,5477,1.7,-3.4,-1.4,0.0,12.0,28.4,16834.78,4.676327777777778,0.4225352112676057
5478,5478,5478,5478,4.3,-0.8,2.2,0.0,18.2,41.4,17396.12,4.832255555555555,0.4396135265700483
5479,5479,5479,5479,7.6,3.6,5.8,2.8,28.3,65.5,769.06,0.21362777777777775,0.4320610687022901
5480,5480,5480,5480,10.5,6.5,8.3,22.4,35.7,86.4,0.0,0.0,0.4131944444444445
5481,5481,5481,5481,6.8,1.3,2.2,7.7,38.2,99.4,16372.35,4.547875,0.3843058350100604
5482,5482,5482,5482,2.7,-2.5,1.3,6.8,32.0,65.9,13640.17,3.788936111111111,0.4855842185128983
5483,5483,5483,5483,3.9,-3.1,0.3,0.0,19.1,42.5,15903.53,4.4176472222222225,0.4494117647058824
5484,5484,5484,5484,6.8,4.1,5.7,1.8,22.9,47.9,0.0,0.0,0.4780793319415449
5485,5485,5485,5485,6.0,1.5,3.9,5.6,26.1,58.0,13432.4,3.731222222222222,0.45
5486,5486,5486,5486,8.6,1.6,5.7,19.1,35.1,85.0,0.0,0.0,0.41294117647058826
5487,5487,5487,5487,4.6,1.7,2.6,6.7,36.4,74.5,14171.6,3.9365555555555556,0.4885906040268456
5488,5488,5488,5488,10.6,3.2,6.0,15.4,48.2,122.8,5237.54,1.4548722222222221,0.3925081433224756
5489,5489,5489,5489,10.0,-0.2,3.4,16.5,48.0,114.8,20237.12,5.621422222222222,0.4181184668989547
5490,5490,5490,5490,4.0,-0.3,1.4,16.2,33.0,78.1,0.0,0.0,0.4225352112676057
5491,5491,5491,5491,6.1,0.8,3.1,10.0,37.3,96.1,17918.54,4.977372222222223,0.3881373569198751
5492,5492,5492,5492,1.8,-1.5,-0.4,5.4,27.1,69.5,20033.9,5.564972222222223,0.3899280575539569
5493,5493,5493,5493,2.6,-2.3,-0.5,11.7,40.9,88.9,10800.0,3.0,0.46006749156355453
5494,5494,5494,5494,5.0,1.4,2.3,16.2,47.0,110.9,5903.88,1.6399666666666668,0.42380522993688
5495,5495,5495,5495,2.2,-1.1,-0.3,1.0,31.0,74.5,20849.01,5.791391666666666,0.4161073825503356
5496,5496,5496,5496,0.5,-4.3,-1.1,0.2,18.0,41.4,14898.04,4.138344444444445,0.43478260869565216
5497,5497,5497,5497,0.2,-5.6,-2.9,1.1,23.7,47.5,21142.42,5.8728944444444435,0.49894736842105264
5498,5498,5498,5498,-1.0,-5.8,-3.0,0.0,14.0,30.2,22335.88,6.204411111111112,0.4635761589403974
5499,5499,5499,5499,-1.1,-4.6,-2.7,0.0,14.7,32.0,17198.68,4.777411111111111,0.459375
5500,5500,5500,5500,0.6,-4.7,-2.3,0.0,9.5,24.5,12473.51,3.464863888888889,0.3877551020408163
5501,5501,5501,5501,-0.2,-2.7,-1.5,0.0,16.2,33.8,20030.82,5.564116666666666,0.47928994082840237
5502,5502,5502,5502,5.1,0.1,2.6,7.1,29.1,62.6,0.0,0.0,0.46485623003194887
5503,5503,5503,5503,2.4,-0.5,0.7,0.0,21.7,53.3,24111.57,6.697658333333333,0.4071294559099437
5504,5504,5504,5504,7.1,1.4,4.2,2.9,22.2,50.8,0.0,0.0,0.43700787401574803
5505,5505,5505,5505,6.6,1.8,3.0,1.4,23.5,58.7,24623.62,6.839894444444444,0.40034071550255534
5506,5506,5506,5506,5.4,1.6,3.8,0.8,24.5,52.6,9934.77,2.7596583333333333,0.46577946768060835
5507,5507,5507,5507,4.8,-2.0,1.3,16.4,31.3,79.2,9698.88,2.6941333333333333,0.3952020202020202
5508,5508,5508,5508,-0.7,-4.4,-2.1,1.6,27.1,66.6,25141.79,6.9838305555555555,0.40690690690690695
5509,5509,5509,5509,0.9,-10.1,-2.2,0.3,20.5,47.2,25205.18,7.001438888888889,0.43432203389830504
5510,5510,5510,5510,0.6,-1.5,-0.5,0.0,29.4,61.2,25272.7,7.020194444444445,0.48039215686274506
5511,5511,5511,5511,-0.9,-4.0,-2.0,0.0,29.1,61.6,25767.19,7.157552777777777,0.47240259740259744
5512,5512,5512,5512,0.0,-6.1,-3.9,0.0,14.8,29.5,22170.3,6.158416666666667,0.5016949152542373
5513,5513,5513,5513,0.5,-7.8,-2.9,0.0,20.0,45.4,25921.17,7.200324999999999,0.4405286343612335
5514,5514,5514,5514,1.0,-6.1,-3.0,0.0,13.9,29.2,26286.45,7.3017916666666665,0.476027397260274
5515,5515,5515,5515,4.0,-4.6,-0.6,0.0,10.1,24.1,25494.43,7.081786111111112,0.41908713692946054
5516,5516,5516,5516,3.5,-1.7,0.4,0.0,9.1,15.1,23295.5,6.470972222222223,0.6026490066225165
5517,5517,5517,5517,6.2,-2.5,0.6,0.0,11.0,27.4,25771.09,7.158636111111111,0.40145985401459855
5518,5518,5518,5518,4.2,-2.8,0.8,0.0,21.0,46.4,15988.09,4.441136111111111,0.4525862068965517
5519,5519,5519,5519,6.0,2.0,4.0,0.0,21.6,46.1,7709.31,2.1414750000000002,0.4685466377440347
5520,5520,5520,5520,4.9,0.3,2.3,0.0,11.4,26.6,18005.34,5.001483333333334,0.42857142857142855
5521,5521,5521,5521,3.6,0.0,1.5,0.0,18.8,38.9,83.82,0.023283333333333333,0.48329048843187666
